Sr,Date,URL,ID,User,Tweet,emotion_text2emotion
1778,2021-06-30 12:15:41+00:00,https://twitter.com/iUmyrr/status/1410210428353925120,1.41E+18,iUmyrr,6. I sincerely hope that the #PakGovt &amp; #HEC come up with an effective policy to integrate qualified PhDs in academia. #savePhDs #savePhDs,Fear
1779,2021-06-30 12:15:32+00:00,https://twitter.com/AhmadHa94491342/status/1410210392660332551,1.41E+18,AhmadHa94491342,"What so called higher education commission of Pakistan have done for highly qualified peoples of nation and what role government have played so far beside humiliating us. This is our roshan Pakistan 
#savePhDs @hecpkofficial @Shafqat_Mahmood @ImranKhanPTI",Fear
1780,2021-06-30 12:09:36+00:00,https://twitter.com/sajidurrehmn/status/1410208897537769472,1.41E+18,sajidurrehmn,"PhD doctors get response from job selectors "" sorry, you are overqualified"" #savePhDs",Sad
1781,2021-06-30 12:06:50+00:00,https://twitter.com/iUmyrr/status/1410208200436207617,1.41E+18,iUmyrr,4. Another predominant problem in the Pakistani academia is the recruitment of retired professors/ teachers. Many varsities hire retired profs as visiting faculty or on temporary contracts thus discouraging fresh PhDs. #savePhDs,Fear
1782,2021-06-30 12:04:41+00:00,https://twitter.com/Elifsays/status/1410207660964712451,1.41E+18,Elifsays,Don't wanna do PhD as majority of  phd's are jobs in this country #savePhDs #savestudentslife #saynotocorruption,Sad
1783,2021-06-30 12:04:01+00:00,https://twitter.com/iUmyrr/status/1410207492387319814,1.41E+18,iUmyrr,"1. #HEC is a useless organization. The alarming number of unemployed PhDs (&gt;3000) in the country speaks volumes of the incompetency, lack of planning &amp; poor policy making of HEC. #savePhDs",Fear
1784,2021-06-30 11:59:01+00:00,https://twitter.com/ImranaPhD/status/1410206234557419522,1.41E+18,ImranaPhD,Same is being faced by PhDs having post doc experince as well...this system is not promoting highly qualified PhDs in it. Rather it is demoralizing and deteriorating PhDs. #savePhDs #IPFPforAllFreshPhds https://t.co/v7zu7yBvcy,Sad
1785,2021-06-30 11:47:12+00:00,https://twitter.com/ImranaPhD/status/1410203259629932546,1.41E+18,ImranaPhD,Why would someone return after getting a PhD in advanced countries from now onwards when the future here is darker than anyone can imagine. #savePhDs #IPFPforAllFreshPhds https://t.co/oh1UVJVPFt,Surprise
1786,2021-06-30 11:45:26+00:00,https://twitter.com/ImranaPhD/status/1410202818603016192,1.41E+18,ImranaPhD,There are no jobs for PhDs in the country. And then this culture of being overqualified for any post...#savePhDs #IPFPforAllFreshPhds https://t.co/E2BruqkZdv,Fear
1787,2021-06-30 11:35:26+00:00,https://twitter.com/Samikhan3891/status/1410200298723893250,1.41E+18,Samikhan3891,"#SavePhDs
Is this a justice that someone serve his life for education and research and get the last degree and after that suffered from unemployment????
If no ? then who is responsible ?",Fear
1788,2021-06-30 11:29:20+00:00,https://twitter.com/SR25732444/status/1410198766745841665,1.41E+18,SR25732444,"I am jobless PhD, no matter how harsh conditions will be, still i will not give up hope and will fight against this corrput system to leave  good and fair education system for my children.Stop PhDs admission programs untill adjustment of unemployed PhDs #savePhDs",Fear
1789,2021-06-30 11:17:17+00:00,https://twitter.com/DrAbid18148972/status/1410195734108979205,1.41E+18,DrAbid18148972,@Dr_Huda_Says Shame on this system #savePhDs,Fear
1790,2021-06-30 10:53:46+00:00,https://twitter.com/ImranaPhD/status/1410189816252207109,1.41E+18,ImranaPhD,"No one can survive in this amount 
How come PhDs are paid less than the daily wage of a person in the county?#savePhDs #IPFPforAllFreshPhds @hecpkofficial @Shafqat_Mahmood @ChMSarwar https://t.co/yMZlmsGRgh",Fear
1791,2021-06-30 10:52:35+00:00,https://twitter.com/naeem55000565/status/1410189517080961028,1.41E+18,naeem55000565,Can anyone imagine how Government make policies for their most educated people. Here is the example of HEC policies for PhD doctors. Due to these policies more than 1000 PhDs are hopeless. #savePhDs,Fear
1792,2021-06-30 10:52:13+00:00,https://twitter.com/Dr_Huda_Says/status/1410189426282672128,1.41E+18,Dr_Huda_Says,"This is his earning in 3 MONTHS!! Meanwhile, in the same department, another PhD holding BS/TTS earns more than this amount in ONE MONTH. #savePhDs https://t.co/bZll1666aK",Fear
1793,2021-06-30 10:52:08+00:00,https://twitter.com/ImranaPhD/status/1410189405176881154,1.41E+18,ImranaPhD,@SR25732444 Give PhDs a chance to bring a positive change in their own respective fields. They wouldn't disappoint you. #savePhDs #IPFPforAllFreshPhds @hecpkofficial,Fear
1794,2021-06-30 10:45:59+00:00,https://twitter.com/ImranaPhD/status/1410187857046773763,1.41E+18,ImranaPhD,@Saira_Bhatti07 Justice for PhDs. Give jobs to all PhDs suitable to their skills n qualifications. #savePhDs #IPFPforAllFreshPhds,Fear
1795,2021-06-30 10:25:29+00:00,https://twitter.com/AhmadHa94491342/status/1410182696072998920,1.41E+18,AhmadHa94491342,"We spent several golden Years of our lives on #PhD for betterment of ourselfs and for #Pakistan. What we get? #Disappointment #Disreapect #Ignorance we are #Assets of our Country, We are #scientists, #Thinkers #Analysts #intellects  Not a Burden. #savePhDs #SavePakistan",Fear
1796,2021-06-30 10:23:48+00:00,https://twitter.com/AhmadHa94491342/status/1410182272020451330,1.41E+18,AhmadHa94491342,#savePhDs #IPFPforAllFreshPhds PhDs are jobless aroùnd the country.,Surprise
1797,2021-06-30 10:20:49+00:00,https://twitter.com/SR25732444/status/1410181523475738624,1.41E+18,SR25732444,"Instead of looking forward to work on severe issues in Pakistan like dams, conserving resources,light and water scarcity, unemployment, how to deal with covid etc we r forced by HEC to go back to b.ed level for IPFP which is not a permanent solution for PhDs #savePhDs",Fear
1798,2021-06-30 10:07:16+00:00,https://twitter.com/SR25732444/status/1410178112214777865,1.41E+18,SR25732444,"I am proud of my PhD Alhamdulilah but wants Pakistan to proud on me, for this wants good permanent position,i returned from USA because i signed HEC bond to serve my country, but totally jobless because of delaying tactics of HEC #savePhDs",Happy
1799,2021-06-30 10:04:26+00:00,https://twitter.com/ZuberaNaseem/status/1410177399933734913,1.41E+18,ZuberaNaseem,"To get PhD degree means you have fulfilled all the requirements set by HEC and universities. AFTER PhD HEC still demand to pass B.ED M.ED based test and also get training for one month. After doing all this, your job period is only one year.  #HECfailedPolicy #savePhDs",Fear
1800,2021-06-30 09:59:46+00:00,https://twitter.com/SR25732444/status/1410176226174464001,1.41E+18,SR25732444,"I am first PhD from my family Alhamdulilah, but all excitement gone now after years of joblessness family and old parents worried now, wants to get permanent position according to my qualification to change this corrput system #savePhDs",Surprise
1801,2021-06-30 09:59:30+00:00,https://twitter.com/AftabHa92497611/status/1410176157505314816,1.41E+18,AftabHa92497611,@FarrukhHabibISF Is there anything for jobless PhDs? We all are facing crisis due to Govt. Mismanagement &amp; misunderstanding. #savePhDs,Fear
1802,2021-06-30 09:58:40+00:00,https://twitter.com/IbrahimHareem/status/1410175948213915651,1.41E+18,IbrahimHareem,"Why people are not taking this issue seriously? Its important for Pakistan...why govt is not supporting us?? #savePhDs #ImranKhanPTI @iqrarulhassan 
Iqrar bhai ...this is also an important topic...jobeless phds...",Happy
1803,2021-06-30 09:55:45+00:00,https://twitter.com/Dr_Huda_Says/status/1410175212662890498,1.41E+18,Dr_Huda_Says,"Are you a Pakistani national and

Doing MS/M.Phil and planning to do PhD?
Currently enrolled in PhD (local/foreign) and planning to return/start career in academia or industry in Pakistan?
Follow the tweets in #savePhDs
before you decide about your future. #ThankUsLater",Happy
1804,2021-06-30 09:51:50+00:00,https://twitter.com/SR25732444/status/1410174227425075201,1.41E+18,SR25732444,"I am a PhD, gave interview for post of school teacher they admide my courage to come below my level for getting job but they told i am overqualified for this post and they can't hire me, how to feed family with PhD tag #savePhDs",Fear
1805,2021-06-30 09:50:23+00:00,https://twitter.com/AftabHa92497611/status/1410173865561522183,1.41E+18,AftabHa92497611,@iamshafaatali It’s not difficult for government to adjust jobless PhDs in universities. Just need to change priorities #IPFPforAllFreshPhds #savePhds,Surprise
1806,2021-06-30 09:49:00+00:00,https://twitter.com/SR25732444/status/1410173515324555264,1.41E+18,SR25732444,"I have ten years research experience of reputed govt laboratory/hospital but still jobless , no one needs my foreign expertise for covid treatment #savePhDs",Surprise
1807,2021-06-30 09:23:15+00:00,https://twitter.com/farooqAlashari/status/1410167034256805889,1.41E+18,farooqAlashari,@AfifaPhd Who cares about future of nation   ? #savePhDs #IPFPforAllFreshPhds,Sad
1808,2021-06-30 09:00:31+00:00,https://twitter.com/ImranaPhD/status/1410161314593329153,1.41E+18,ImranaPhD,So true about our system #savePhDs #IPFPforAllFreshPhds https://t.co/yuq2WL5RZF,Fear
1809,2021-06-30 08:58:38+00:00,https://twitter.com/Mehmood2Dr/status/1410160839089442817,1.41E+18,Mehmood2Dr,"@AliShafaat10 @MnMuqeet @rajaumair_adv ..HEC no control over universities and no proper polices ,polices implementation HEC responsibility,how they are allowing /issuing nocs for mpil and PhD classes not fulfilling basic requirements.
#savephds",Happy
1810,2021-06-30 08:56:04+00:00,https://twitter.com/ImranaPhD/status/1410160192361091074,1.41E+18,ImranaPhD,We lack focus on our higher education system. We cant decide whether education is under provincial or federal control...we don't pay attention to real issues #savePhDs #IPFPforAllFreshPhds https://t.co/iWTnMWWWzg,Fear
1811,2021-06-30 08:46:12+00:00,https://twitter.com/misba_zeeshan/status/1410157712789360643,1.41E+18,misba_zeeshan,"i am ph.d and i am jobless 
I am just speechless at the end of my Ph.D. degree. still confuse what should i do with that piece of paper ?? is it a just piece of paper ?? why why don't u think we are pushed toward depression 
https://t.co/Eqh5u9A9NX
#savePhDs #IPFPforAllFreshPhds",Fear
1812,2021-06-30 08:45:01+00:00,https://twitter.com/misba_zeeshan/status/1410157413270011907,1.41E+18,misba_zeeshan,"I am just speechless at the end of my Ph.D. degree. still confuse what should i do with that piece of paper ?? is it a just piece of paper ?? why why why .... don't u think we are pushed toward depression 
https://t.co/Eqh5u9A9NX
#savePhDs #IPFPforAllFreshPhds",Fear
1813,2021-06-30 08:36:34+00:00,https://twitter.com/ASAD15698333/status/1410155288997601282,1.41E+18,ASAD15698333,"#savePhDsI am anxious and frustrated because I'm jobless despite having PhD. Govt. have no policy for jobless PhDs. World is embracing young graduates, but in Pakistan, many PhDs have been sidelined from recruitment(weird pol.) by higher institutes. #SavePhDs",Angry
1814,2021-06-30 08:34:06+00:00,https://twitter.com/ImranaPhD/status/1410154664591597569,1.41E+18,ImranaPhD,Mostly PhDs are encountered with same bitter reality of our unjust system  #savePhDs #IPFPforAllFreshPhds https://t.co/puP2w3UFDR,Fear
1815,2021-06-30 08:31:55+00:00,https://twitter.com/ImranaPhD/status/1410154115502645252,1.41E+18,ImranaPhD,@DrIqbalComp9401 @farooqAlashari @PakPMO @AajKamranKhan @GovtofPakistan @iqrarulhassan @Ali_MuhammadPTI @najamsethi @HamidMirPAK @WaseemBadami @_Mansoor_Ali @Shafqat_Mahmood @ImranKhanPTI @ArifAlvi @SaleemKhanSafi #savePhDs we had to raise our voice on twitter uninanomously in order to get heard.still no one is paying  attention towards this unemployment among PhDs #IPFPforAllFreshPhds,Sad
1816,2021-06-30 08:29:18+00:00,https://twitter.com/ImranaPhD/status/1410153456833372161,1.41E+18,ImranaPhD,Stop wasting funds on training for learning skill. Create job opportunities for us. #savePhDs #IPFPforAllFreshPhds,Fear
1817,2021-06-30 08:28:00+00:00,https://twitter.com/ImranaPhD/status/1410153129832820737,1.41E+18,ImranaPhD,No body is ready to take the responsibility of this bitter situation of highest degree in the country #savePhDs #IPFPforAllFreshPhds https://t.co/q75scn7yHB,Happy
1818,2021-06-30 08:27:34+00:00,https://twitter.com/AfifaPhd/status/1410153021678489605,1.41E+18,AfifaPhd,It’s not difficult for government to adjust jobless PhDs in universities. Just need to change priorities #IPFPforAllFreshPhds #savePhds,Surprise
1819,2021-06-30 08:24:16+00:00,https://twitter.com/SyedAtizaz2/status/1410152191487352832,1.41E+18,SyedAtizaz2,"#SavePhDs
Is this a justice that someone serve his life for education and research and get the last degree and after that suffered from unemployment????
If no ? then who is responsible ? https://t.co/pQGEHIZQkf",Fear
1820,2021-06-30 08:23:52+00:00,https://twitter.com/misba_zeeshan/status/1410152091897765889,1.41E+18,misba_zeeshan,"save our brain

https://t.co/dJMv7f7L6q
#savePhDs #IPFPforAllFreshPhds",Surprise
1821,2021-06-30 08:23:42+00:00,https://twitter.com/ImranaPhD/status/1410152047261933570,1.41E+18,ImranaPhD,@fhsheikh08 @UsmanCh40380798 @Shafqat_Mahmood Unemployment among PhDs is getting towards a dead end. Government is not ready to invest in the improvement of higher education sector. Nor HEC is playing its role of managing and ensuring of higher education at versities. #savePhDs #IPFPforAllFreshPhds,Fear
1822,2021-06-30 08:22:57+00:00,https://twitter.com/misba_zeeshan/status/1410151859420119040,1.41E+18,misba_zeeshan,"is our degrees are just a piece of papers ??
we have spent a lot of time, age money, health to get this stage (Ph.D.)
https://t.co/dJMv7f7L6q
#savePhDs #IPFPforAllFreshPhds",Sad
1823,2021-06-30 08:21:38+00:00,https://twitter.com/misba_zeeshan/status/1410151529546399744,1.41E+18,misba_zeeshan,"we need rewards at the end of this highest degree in Pakistan
stop torturing please.
we have already spent a lot of time, age money, health to get this stage (Ph.D.)
https://t.co/dJMv7f7L6q
#savePhDs #IPFPforAllFreshPhds",Sad
1824,2021-06-30 08:20:39+00:00,https://twitter.com/misba_zeeshan/status/1410151280081883138,1.41E+18,misba_zeeshan,"let us serve the society .
we have already spent a lot of time, age money, health to get this stage (Ph.D.)
https://t.co/dJMv7f7L6q
#savePhDs #IPFPforAllFreshPhds",Sad
1825,2021-06-30 08:20:28+00:00,https://twitter.com/ImranaPhD/status/1410151236679213059,1.41E+18,ImranaPhD,Damn true situation #savePhDs #IPFPforAllFreshPhds https://t.co/9IwAXxGEY9,Fear
1826,2021-06-30 08:20:19+00:00,https://twitter.com/misba_zeeshan/status/1410151197055537159,1.41E+18,misba_zeeshan,"utilize our brain.
we have already spent a lot of time, age money, health to get this stage (Ph.D.)
https://t.co/dJMv7f7L6q
#savePhDs #IPFPforAllFreshPhds",Sad
1827,2021-06-30 08:19:55+00:00,https://twitter.com/misba_zeeshan/status/1410151095997980673,1.41E+18,misba_zeeshan,"we have already spent a lot of time, age money, health to get this stage (Ph.D.)
https://t.co/dJMv7f7L6q
#savePhDs #IPFPforAllFreshPhds",Sad
1828,2021-06-30 08:08:38+00:00,https://twitter.com/misba_zeeshan/status/1410148258832343042,1.41E+18,misba_zeeshan,"stop pushing us towards mental asylum 
save the brains, let them serve the society, 
https://t.co/dJMv7f7L6q
#savePhDs #IPFPforAllFreshPhds https://t.co/LNrp2HEmsK",Fear
1829,2021-06-30 08:08:36+00:00,https://twitter.com/fhsheikh08/status/1410148250083119109,1.41E+18,fhsheikh08,"Ratio of Heart-attack, depression, and Diabetes are increasing in Ph.D’s due to unemployment. Govt should change its policies to engage young blood for better results instead of retired people.

#dr_sheikh #savePhDs #ImranKhanPTI @UsmanCh40380798 @Shafqat_Mahmood",Fear
